Year,Names,UNIT,VALUE
1989,Culainn,Number,
1989,Dale,Number,10
1989,Dallan,Number,
1989,Darcy,Number,
1989,Daven,Number,
1989,Davey,Number,
1989,Davitt,Number,
1989,Denzel,Number,
1989,Destiny,Number,
1989,Devan,Number,
1989,Dillan,Number,
1989,Dmitrijs,Number,
1989,Don,Number,6
1989,Donnachadh,Number,
1989,Donnagh,Number,
1989,Dovydas,Number,
1989,Eden,Number,
1989,Edgaras,Number,
1989,Ellis,Number,
1989,Emanuel,Number,
1989,Emmett,Number,19
1989,Eoghain,Number,
1989,Ephraim,Number,
1989,Eriks,Number,
1989,Ernest,Number,
1989,Ernestas,Number,
1989,Evin,Number,7
1989,Fearghal,Number,9
1989,Francesco,Number,
1989,Freddy,Number,
1989,Garret,Number,8
1989,Garry,Number,32
1989,Garvan,Number,
1989,Geordan,Number,
1989,Gerald,Number,17
1989,Gideon,Number,
1989,Giovanni,Number,
1989,Grantas,Number,
1989,Guilherme,Number,
1989,Guy,Number,
1989,Gvidas,Number,
1989,Habib,Number,
1989,Harley,Number,
1989,Hasan,Number,
1989,Iarla,Number,
1989,Ignas,Number,
1989,Isa,Number,
1989,Isaiah,Number,
1989,Jago,Number,
1989,Jaydon,Number,
1989,Jia,Number,
1989,Joao,Number,
1989,Johan,Number,
1989,John Paul,Number,
1989,Jon,Number,
1989,Jose,Number,
1989,Juan,Number,
1989,Julius,Number,
1989,Kade,Number,
1989,Kaelem,Number,
1989,Kailum,Number,
1989,Kajetan,Number,
1989,Kalen,Number,
